"","time","avg.parasites","alive.or.dead","resistance.level","sim.num"
"11168",1,14.65,"alive","Higher Infection Resistance","89"
"11169",2,14.4646464646465,"alive","Higher Infection Resistance","89"
"11170",3,14.3265306122449,"alive","Higher Infection Resistance","89"
"11171",4,14.2040816326531,"alive","Higher Infection Resistance","89"
"11172",5,14.1145833333333,"alive","Higher Infection Resistance","89"
"11173",6,13.9791666666667,"alive","Higher Infection Resistance","89"
"11174",7,13.9375,"alive","Higher Infection Resistance","89"
"11175",8,13.875,"alive","Higher Infection Resistance","89"
"11176",9,13.6947368421053,"alive","Higher Infection Resistance","89"
"11177",10,13.5263157894737,"alive","Higher Infection Resistance","89"
"11178",11,13.3789473684211,"alive","Higher Infection Resistance","89"
"11179",12,13.2210526315789,"alive","Higher Infection Resistance","89"
"11180",13,13.0947368421053,"alive","Higher Infection Resistance","89"
"11181",14,12.9578947368421,"alive","Higher Infection Resistance","89"
"11182",15,12.7978723404255,"alive","Higher Infection Resistance","89"
"11183",16,12.7021276595745,"alive","Higher Infection Resistance","89"
"11184",17,12.6263736263736,"alive","Higher Infection Resistance","89"
"11185",18,12.4505494505495,"alive","Higher Infection Resistance","89"
"11186",19,12.3444444444444,"alive","Higher Infection Resistance","89"
"11187",20,12.1222222222222,"alive","Higher Infection Resistance","89"
"11218",1,18.51,"alive","Higher Clearance","89"
"11219",2,16.6565656565657,"alive","Higher Clearance","89"
"11220",3,14.90625,"alive","Higher Clearance","89"
"11221",4,13.2842105263158,"alive","Higher Clearance","89"
"11222",5,12.0421052631579,"alive","Higher Clearance","89"
"11223",6,10.7789473684211,"alive","Higher Clearance","89"
"11224",7,9.70212765957447,"alive","Higher Clearance","89"
"11225",8,8.75531914893617,"alive","Higher Clearance","89"
"11226",9,7.98936170212766,"alive","Higher Clearance","89"
"11227",10,7.13829787234043,"alive","Higher Clearance","89"
"11228",11,6.47872340425532,"alive","Higher Clearance","89"
"11229",12,5.80851063829787,"alive","Higher Clearance","89"
"11230",13,5.17021276595745,"alive","Higher Clearance","89"
"11231",14,4.68085106382979,"alive","Higher Clearance","89"
"11232",15,4.28723404255319,"alive","Higher Clearance","89"
"11233",16,3.87234042553191,"alive","Higher Clearance","89"
"11234",17,3.43617021276596,"alive","Higher Clearance","89"
"11235",18,3.03191489361702,"alive","Higher Clearance","89"
"11236",19,2.63829787234043,"alive","Higher Clearance","89"
"11237",20,2.38297872340426,"alive","Higher Clearance","89"
"11288",1,15.09,"alive","Higher Infection Resistance","90"
"11289",2,14.9,"alive","Higher Infection Resistance","90"
"11290",3,14.6868686868687,"alive","Higher Infection Resistance","90"
"11291",4,14.5,"alive","Higher Infection Resistance","90"
"11292",5,14.4947368421053,"alive","Higher Infection Resistance","90"
"11293",6,14.3684210526316,"alive","Higher Infection Resistance","90"
"11294",7,14.1808510638298,"alive","Higher Infection Resistance","90"
"11295",8,14.063829787234,"alive","Higher Infection Resistance","90"
"11296",9,13.945652173913,"alive","Higher Infection Resistance","90"
"11297",10,13.8131868131868,"alive","Higher Infection Resistance","90"
"11298",11,13.7555555555556,"alive","Higher Infection Resistance","90"
"11299",12,13.5568181818182,"alive","Higher Infection Resistance","90"
"11300",13,13.4090909090909,"alive","Higher Infection Resistance","90"
"11301",14,13.3181818181818,"alive","Higher Infection Resistance","90"
"11302",15,13.1363636363636,"alive","Higher Infection Resistance","90"
"11303",16,13.0340909090909,"alive","Higher Infection Resistance","90"
"11304",17,12.9090909090909,"alive","Higher Infection Resistance","90"
"11305",18,12.7790697674419,"alive","Higher Infection Resistance","90"
"11306",19,12.6744186046512,"alive","Higher Infection Resistance","90"
"11307",20,12.6046511627907,"alive","Higher Infection Resistance","90"
"11338",1,18.44,"alive","Higher Clearance","90"
"11339",2,16.85,"alive","Higher Clearance","90"
"11340",3,14.9894736842105,"alive","Higher Clearance","90"
"11341",4,13.5161290322581,"alive","Higher Clearance","90"
"11342",5,11.9891304347826,"alive","Higher Clearance","90"
"11343",6,10.8478260869565,"alive","Higher Clearance","90"
"11344",7,9.82608695652174,"alive","Higher Clearance","90"
"11345",8,8.85869565217391,"alive","Higher Clearance","90"
"11346",9,7.96666666666667,"alive","Higher Clearance","90"
"11347",10,7.11111111111111,"alive","Higher Clearance","90"
"11348",11,6.34444444444444,"alive","Higher Clearance","90"
"11349",12,5.65555555555556,"alive","Higher Clearance","90"
"11350",13,5.04444444444444,"alive","Higher Clearance","90"
"11351",14,4.48888888888889,"alive","Higher Clearance","90"
"11352",15,4.13333333333333,"alive","Higher Clearance","90"
"11353",16,3.85393258426966,"alive","Higher Clearance","90"
"11354",17,3.50561797752809,"alive","Higher Clearance","90"
"11355",18,3.14606741573034,"alive","Higher Clearance","90"
"11356",19,2.82022471910112,"alive","Higher Clearance","90"
"11357",20,2.56179775280899,"alive","Higher Clearance","90"
"11415",1,15.17,"alive","Higher Infection Resistance","91"
"11416",2,15.1111111111111,"alive","Higher Infection Resistance","91"
"11417",3,14.969387755102,"alive","Higher Infection Resistance","91"
"11418",4,14.7731958762887,"alive","Higher Infection Resistance","91"
"11419",5,14.6041666666667,"alive","Higher Infection Resistance","91"
"11420",6,14.4895833333333,"alive","Higher Infection Resistance","91"
"11421",7,14.375,"alive","Higher Infection Resistance","91"
"11422",8,14.21875,"alive","Higher Infection Resistance","91"
"11423",9,14.0315789473684,"alive","Higher Infection Resistance","91"
"11424",10,13.9354838709677,"alive","Higher Infection Resistance","91"
"11425",11,13.7282608695652,"alive","Higher Infection Resistance","91"
"11426",12,13.6086956521739,"alive","Higher Infection Resistance","91"
"11427",13,13.5760869565217,"alive","Higher Infection Resistance","91"
"11428",14,13.4347826086957,"alive","Higher Infection Resistance","91"
"11429",15,13.3152173913043,"alive","Higher Infection Resistance","91"
"11430",16,13.2307692307692,"alive","Higher Infection Resistance","91"
"11431",17,13.1208791208791,"alive","Higher Infection Resistance","91"
"11432",18,13.010989010989,"alive","Higher Infection Resistance","91"
"11433",19,12.8791208791209,"alive","Higher Infection Resistance","91"
"11434",20,12.7362637362637,"alive","Higher Infection Resistance","91"
"11465",1,18.67,"alive","Higher Clearance","91"
"11466",2,16.7474747474747,"alive","Higher Clearance","91"
"11467",3,15.1836734693878,"alive","Higher Clearance","91"
"11468",4,13.8367346938776,"alive","Higher Clearance","91"
"11469",5,12.4183673469388,"alive","Higher Clearance","91"
"11470",6,11.020618556701,"alive","Higher Clearance","91"
"11471",7,9.9375,"alive","Higher Clearance","91"
"11472",8,8.94736842105263,"alive","Higher Clearance","91"
"11473",9,8.16842105263158,"alive","Higher Clearance","91"
"11474",10,7.23404255319149,"alive","Higher Clearance","91"
"11475",11,6.58064516129032,"alive","Higher Clearance","91"
"11476",12,5.90322580645161,"alive","Higher Clearance","91"
"11477",13,5.43010752688172,"alive","Higher Clearance","91"
"11478",14,4.82795698924731,"alive","Higher Clearance","91"
"11479",15,4.20430107526882,"alive","Higher Clearance","91"
"11480",16,3.87096774193548,"alive","Higher Clearance","91"
"11481",17,3.49462365591398,"alive","Higher Clearance","91"
"11482",18,3.16304347826087,"alive","Higher Clearance","91"
"11483",19,2.8804347826087,"alive","Higher Clearance","91"
"11484",20,2.66304347826087,"alive","Higher Clearance","91"
"11545",1,15.32,"alive","Higher Infection Resistance","92"
"11546",2,15.1428571428571,"alive","Higher Infection Resistance","92"
"11547",3,14.9591836734694,"alive","Higher Infection Resistance","92"
"11548",4,14.8556701030928,"alive","Higher Infection Resistance","92"
"11549",5,14.7010309278351,"alive","Higher Infection Resistance","92"
"11550",6,14.5567010309278,"alive","Higher Infection Resistance","92"
"11551",7,14.46875,"alive","Higher Infection Resistance","92"
"11552",8,14.3368421052632,"alive","Higher Infection Resistance","92"
"11553",9,14.3010752688172,"alive","Higher Infection Resistance","92"
"11554",10,14.1075268817204,"alive","Higher Infection Resistance","92"
"11555",11,13.9130434782609,"alive","Higher Infection Resistance","92"
"11556",12,13.7173913043478,"alive","Higher Infection Resistance","92"
"11557",13,13.5869565217391,"alive","Higher Infection Resistance","92"
"11558",14,13.4673913043478,"alive","Higher Infection Resistance","92"
"11559",15,13.2087912087912,"alive","Higher Infection Resistance","92"
"11560",16,13.0549450549451,"alive","Higher Infection Resistance","92"
"11561",17,12.8901098901099,"alive","Higher Infection Resistance","92"
"11562",18,12.6703296703297,"alive","Higher Infection Resistance","92"
"11563",19,12.6222222222222,"alive","Higher Infection Resistance","92"
"11564",20,12.5,"alive","Higher Infection Resistance","92"
"11595",1,18.63,"alive","Higher Clearance","92"
"11596",2,16.8585858585859,"alive","Higher Clearance","92"
"11597",3,15.2164948453608,"alive","Higher Clearance","92"
"11598",4,13.7395833333333,"alive","Higher Clearance","92"
"11599",5,12.3157894736842,"alive","Higher Clearance","92"
"11600",6,11.0105263157895,"alive","Higher Clearance","92"
"11601",7,9.97872340425532,"alive","Higher Clearance","92"
"11602",8,9.07446808510638,"alive","Higher Clearance","92"
"11603",9,8.22340425531915,"alive","Higher Clearance","92"
"11604",10,7.53763440860215,"alive","Higher Clearance","92"
"11605",11,6.82795698924731,"alive","Higher Clearance","92"
"11606",12,6.19565217391304,"alive","Higher Clearance","92"
"11607",13,5.46739130434783,"alive","Higher Clearance","92"
"11608",14,4.79347826086957,"alive","Higher Clearance","92"
"11609",15,4.35164835164835,"alive","Higher Clearance","92"
"11610",16,3.9010989010989,"alive","Higher Clearance","92"
"11611",17,3.47252747252747,"alive","Higher Clearance","92"
"11612",18,3.05494505494505,"alive","Higher Clearance","92"
"11613",19,2.68131868131868,"alive","Higher Clearance","92"
"11614",20,2.35164835164835,"alive","Higher Clearance","92"
"11672",1,14.71,"alive","Higher Infection Resistance","93"
"11673",2,14.5714285714286,"alive","Higher Infection Resistance","93"
"11674",3,14.4591836734694,"alive","Higher Infection Resistance","93"
"11675",4,14.2551020408163,"alive","Higher Infection Resistance","93"
"11676",5,14.1326530612245,"alive","Higher Infection Resistance","93"
"11677",6,14.0103092783505,"alive","Higher Infection Resistance","93"
"11678",7,13.8247422680412,"alive","Higher Infection Resistance","93"
"11679",8,13.659793814433,"alive","Higher Infection Resistance","93"
"11680",9,13.5208333333333,"alive","Higher Infection Resistance","93"
"11681",10,13.3894736842105,"alive","Higher Infection Resistance","93"
"11682",11,13.2947368421053,"alive","Higher Infection Resistance","93"
"11683",12,13.1578947368421,"alive","Higher Infection Resistance","93"
"11684",13,13.0210526315789,"alive","Higher Infection Resistance","93"
"11685",14,12.8936170212766,"alive","Higher Infection Resistance","93"
"11686",15,12.7608695652174,"alive","Higher Infection Resistance","93"
"11687",16,12.7032967032967,"alive","Higher Infection Resistance","93"
"11688",17,12.5111111111111,"alive","Higher Infection Resistance","93"
"11689",18,12.3222222222222,"alive","Higher Infection Resistance","93"
"11690",19,12.2333333333333,"alive","Higher Infection Resistance","93"
"11691",20,12.0777777777778,"alive","Higher Infection Resistance","93"
"11722",1,18.55,"alive","Higher Clearance","93"
"11723",2,16.6868686868687,"alive","Higher Clearance","93"
"11724",3,14.8865979381443,"alive","Higher Clearance","93"
"11725",4,13.3645833333333,"alive","Higher Clearance","93"
"11726",5,12.1666666666667,"alive","Higher Clearance","93"
"11727",6,10.8541666666667,"alive","Higher Clearance","93"
"11728",7,9.71875,"alive","Higher Clearance","93"
"11729",8,8.85416666666667,"alive","Higher Clearance","93"
"11730",9,8.03125,"alive","Higher Clearance","93"
"11731",10,7.25,"alive","Higher Clearance","93"
"11732",11,6.48958333333333,"alive","Higher Clearance","93"
"11733",12,5.83333333333333,"alive","Higher Clearance","93"
"11734",13,5.35106382978723,"alive","Higher Clearance","93"
"11735",14,4.75268817204301,"alive","Higher Clearance","93"
"11736",15,4.33333333333333,"alive","Higher Clearance","93"
"11737",16,4.02150537634409,"alive","Higher Clearance","93"
"11738",17,3.49462365591398,"alive","Higher Clearance","93"
"11739",18,3.24731182795699,"alive","Higher Clearance","93"
"11740",19,2.91304347826087,"alive","Higher Clearance","93"
"11741",20,2.55434782608696,"alive","Higher Clearance","93"
"11794",1,14.6,"alive","Higher Infection Resistance","94"
"11795",2,14.42,"alive","Higher Infection Resistance","94"
"11796",3,14.2323232323232,"alive","Higher Infection Resistance","94"
"11797",4,14.1632653061224,"alive","Higher Infection Resistance","94"
"11798",5,13.9587628865979,"alive","Higher Infection Resistance","94"
"11799",6,13.8350515463918,"alive","Higher Infection Resistance","94"
"11800",7,13.6875,"alive","Higher Infection Resistance","94"
"11801",8,13.5520833333333,"alive","Higher Infection Resistance","94"
"11802",9,13.3854166666667,"alive","Higher Infection Resistance","94"
"11803",10,13.2765957446809,"alive","Higher Infection Resistance","94"
"11804",11,13.1063829787234,"alive","Higher Infection Resistance","94"
"11805",12,12.989247311828,"alive","Higher Infection Resistance","94"
"11806",13,12.7555555555556,"alive","Higher Infection Resistance","94"
"11807",14,12.6555555555556,"alive","Higher Infection Resistance","94"
"11808",15,12.561797752809,"alive","Higher Infection Resistance","94"
"11809",16,12.438202247191,"alive","Higher Infection Resistance","94"
"11810",17,12.1931818181818,"alive","Higher Infection Resistance","94"
"11811",18,12.0568181818182,"alive","Higher Infection Resistance","94"
"11812",19,11.9204545454545,"alive","Higher Infection Resistance","94"
"11813",20,11.8295454545455,"alive","Higher Infection Resistance","94"
"11844",1,18.47,"alive","Higher Clearance","94"
"11845",2,16.64,"alive","Higher Clearance","94"
"11846",3,14.9,"alive","Higher Clearance","94"
"11847",4,13.48,"alive","Higher Clearance","94"
"11848",5,12.2121212121212,"alive","Higher Clearance","94"
"11849",6,11.0606060606061,"alive","Higher Clearance","94"
"11850",7,10.0204081632653,"alive","Higher Clearance","94"
"11851",8,9.01020408163265,"alive","Higher Clearance","94"
"11852",9,8.02040816326531,"alive","Higher Clearance","94"
"11853",10,7.19587628865979,"alive","Higher Clearance","94"
"11854",11,6.51041666666667,"alive","Higher Clearance","94"
"11855",12,5.96875,"alive","Higher Clearance","94"
"11856",13,5.22916666666667,"alive","Higher Clearance","94"
